Name,Position,Age,Nat,Height,Weight,Personality,Club,Transfer Value,Av Rat,Gls,Pens S,Pen/R,Shot/90,Shot %,ShT/90,xG,Asts/90,Ps C/90,Pas %,K Ps/90,CCC,Cr A,Cr C/A,Tck/90,Tck R,K Tck,Int/90,Clear,Fls,Aer A/90,Hdrs W/90,Hdr %,Gl Mst,Drb/90,FA,Dist/90,Yel,Red,Off,Apps,Mins,Shots,Ast,Pens,Mins/Gm,ShT,Hdrs A,Cr C,Distance,Drb,Hdrs,Itc,K Pas,Pas A,Ps C,Tck A,Tck C,Expires,Salary,Preferred Foot,Acc,Aer,Agg,Agi,Ant,Bal,Bra,Cmd,Com,Cmp,Cnt,Cor,Cro,Dec,Det,Dri,Ecc,Fin,Fir,Fla,Fre,Han,Hea,Jum,Kic,Ldr,Lon,L Th,Mar,Nat,OtB,1v1,Pac,Pas,Pen,Pos,Pun,Ref,TRO,Sta,Str,Tck,Tea,Tec,Thr,Vis,Wor,K Hdrs/90,Blk/90,xG/shot,Sprints/90,Poss Won/90,Poss Lost/90,Pres A/90,Pres C/90,Pr passes/90,xA/90,Blk,xGP,xSv %,Conv %,OP-KP/90,Svt,xGP/90,OP-KP,Sv %,Svh,Svp,All/90,Cln/90,NP-xG/90,Pens Saved Ratio,NP-xG,Division,Style,Media Description,Media Handling,FK Shots,Ch C/90,Clr/90,Crs A/90,Cr C/90,Goals Outside Box,Hdrs L/90,K Tck/90,OP-Cr %,OP-Crs A/90,OP-Crs C/90,Ps A/90,Shts Blckd/90,Shots Outside Box/90,xG/90,Saves/90,Inf,Rec
Niklas Dorsch,"DM, M (C)",27,GER,"5'9""",167 lbs,,FC Heidenheim,£8.2M - £13M,6.87,0,0,-,0.71,5%,0.04,1.41,0.04,51.09,92%,1.24,7,24,23%,2.37,75%,0,1.69,22,43,2.52,0.68,27%,0,0.68,22,8.0mi,7,0,0,32,"2,396",19,1,0,74.88,1,67,6,212.9mi,18,18,45,33,"1,485","1,360",84,63,30/6/2027,"£24,500 p/w",Right,10-13,1-5,14-17,11-14,11-14,11-15,13-17,1,2-5,16-19,10-14,9-13,8-11,10-13,16-19,11-14,1-3,5-9,15,13,8-12,1-2,7-11,6-10,1-4,12-15,12,6-9,10-14,10-13,8-11,1-4,12-16,15,9-12,9-13,1-2,1-3,1-4,11-14,12,15,13-17,12-15,2-5,14,15,0.11,0.34,0.07,12.43,13.67,5.15,9.43,2.93,5.18,0.09,9,-,-,-,1.24,-,-,33,-,-,-,-,-,0.05,-,1.41,Bundesliga,Leader,Defensive midfielder,Scouting Required,1,0.26,0.83,0.90,0.23,0,1.84,0.00,25%,0.64,0.15,55.78,0.23,0.26,0.05,-,Inj,- -  - 
Kristijan Jakić,"D (C), DM, M (C)",28,CRO,"5'11""",165 lbs,,FC Augsburg,£4.6M - £5.8M,6.72,1,0,-,0.33,17%,0.06,0.39,0.06,48.99,90%,0.55,4,8,25%,1.66,73%,0,1.72,13,35,3.49,2.11,60%,0,0.55,14,8.1mi,3,0,0,18 (8),"1,624",6,1,0,62.46,1,63,2,147.0mi,10,38,31,10,986,884,41,30,30/6/2027,"£29,500 p/w",Right,11-14,1-2,16,9-11,11-13,13-15,17-19,1-2,1-3,10-12,12-15,6-9,9-12,11-13,16-18,8-10,1-3,8-10,11,8,8-10,2-5,13,12,1,11-14,11,9-11,11-14,14-17,9-11,1-4,11-13,12,6-8,14-16,1-3,3-5,2-4,16,14,15,17,10-12,1-3,11,17,0.44,0.39,0.07,13.74,13.02,6.87,10.14,2.27,3.77,0.14,7,-,-,17%,0.55,-,-,10,-,-,-,-,-,0.02,-,0.39,Bundesliga,Leader,Tenacious defensive midfielder,Scouting Required,0,0.22,0.72,0.44,0.11,0,1.39,0.00,25%,0.44,0.11,54.64,0.61,0.06,0.02,-,Int,- -  - 
Rubén Peña,"D/WB (RL), M/AM (R)",33,ESP,"5'7""",141 lbs,,Osasuna,£190K - £1.9M,6.84,0,0,-,0.09,0%,0.00,0.67,0.09,50.16,90%,0.89,8,43,13%,3.22,80%,4,2.76,34,34,3.41,1.53,45%,0,0.95,33,7.8mi,6,0,5,35,"2,932",3,3,0,83.77,0,111,6,253.3mi,31,50,90,29,"1,818","1,634",132,105,30/6/2025,"£11,250 p/w",Right,10-14,1-2,8-12,10-13,11-14,11-14,11-14,2-6,1-3,9-12,13-16,8-11,12-16,13-17,10-13,11-14,3-6,8-11,9-12,10-13,7-10,1-3,8,8-11,1-3,5-9,9-13,10-13,12-15,10-14,12-15,3-6,9-13,11-15,8-11,12-15,1-4,3-6,1-2,10-14,6-9,14,9-13,11-15,1-3,10-14,12-16,0.18,0.58,0.22,13.69,11.82,12.95,8.90,2.85,7.64,0.07,19,-,-,-,0.89,-,-,29,-,-,-,-,-,0.02,-,0.67,LaLiga EA Sports,Intelligent,Experienced full back,Scouting Required,0,0.25,1.04,1.32,0.18,0,1.87,0.12,14%,1.32,0.18,55.80,0.55,0.03,0.02,-,,- -  - 
Denis Vavro,D (RC),29,SVK,"6'2""",178 lbs,,VfL Wolfsburg,£275K - £8.6M,6.76,0,0,-,0.65,17%,0.11,0.72,-,57.39,91%,0.11,0,0,-,1.41,93%,1,2.28,8,5,7.50,5.65,75%,0,0.11,2,6.7mi,0,0,0,7 (6),828,6,0,0,63.69,1,69,0,61.6mi,1,52,21,1,582,528,14,13,31/12/2025,"£19,000 p/w",Right Only,10-13,1-3,13-16,11-14,13-16,12-16,14-18,2-5,1-2,7-11,11-15,4-8,7-10,9-12,16,5-8,1-4,8-12,10,5-9,11-15,1-3,13,16,3-6,4-7,13-16,7-11,14,11-14,12-15,2-6,13-16,9-12,15-18,14,1-3,1-4,1-3,14-17,16,15,12-15,10-13,1-3,6-9,13-16,0.65,0.65,0.12,5.98,13.48,4.89,3.04,0.98,3.59,0.13,6,-,-,-,0.11,-,-,1,-,-,-,-,-,0.08,-,0.72,Bundesliga,Physical,Powerful center-back,Scouting Required,1,-,0.87,0.00,0.00,0,1.85,0.11,-,0.00,0.00,63.26,1.09,0.33,0.08,-,Int,- -  - 
Roque Mesa,"DM, M (RC)",35,ESP,"5'7""",154 lbs,,Strasbourg,£24K - £230K,6.70,0,0,-,0.30,0%,0.00,0.35,0.04,44.79,88%,1.28,7,61,8%,2.77,81%,2,1.58,20,39,3.45,1.15,33%,0,0.73,14,7.8mi,4,1,0,32 (1),"2,110",7,1,0,63.94,0,81,4,184.0mi,17,27,37,30,"1,198","1,050",80,65,30/6/2025,"£8,000 p/w",Right,10-13,2-5,14-17,8-12,13-17,13-16,13-16,1-3,2-6,12-16,10-13,9-12,13-16,10-14,15-19,8-12,1-3,6-9,13,13,7-10,1-4,4-7,3-6,1-3,14-17,11,10-14,9-12,13-16,11-15,1,8-11,14,10-14,11-14,1-2,1-4,1-4,10,9,13,15,11-15,1-4,13,16,0.13,0.43,0.05,11.05,11.43,8.96,10.83,3.20,5.33,0.15,10,-,-,-,1.28,-,-,30,-,-,-,-,-,0.01,-,0.35,Ligue 1 Uber Eats,Leader,Veteran midfielder,Scouting Required,0,0.30,0.85,2.60,0.17,0,2.30,0.09,7%,0.51,0.04,51.10,0.21,0.04,0.01,-,,- -  - 
Mickaël Malsa,"DM, M (C)",29,MTQ,"5'10""",156 lbs,,Empoli,£400K - £3.9M,6.84,0,0,-,0.47,15%,0.07,1.87,0.14,46.38,88%,1.11,4,11,18%,1.97,71%,3,1.51,21,44,3.66,1.54,42%,0,0.54,18,8.2mi,2,1,1,32 (1),"2,507",13,4,0,75.97,2,102,2,228.4mi,15,43,42,31,"1,464","1,292",77,55,30/6/2026,"£15,500 p/w",Right,11-15,1-4,11-15,12-15,12-15,11-14,12-15,2-6,1-3,10-13,14-17,8-11,9-13,12-16,10-13,10-13,2-5,7-10,12,9,8-11,1-5,6-10,9-12,1-3,7-11,8,3-6,12-15,12-16,10-13,2-5,9-13,14,8-11,12-15,2-6,1-3,1-4,15,12,13,14,12-16,1-3,12,15,0.18,0.39,0.14,12.28,12.17,6.25,10.45,2.76,4.24,0.11,11,-,-,-,1.11,-,-,31,-,-,-,-,-,0.07,-,1.87,Serie A TIM,Physical,Defensive midfielder,Scouting Required,0,0.14,0.75,0.39,0.07,1,2.12,0.11,18%,0.39,0.07,52.56,0.22,0.07,0.07,-,Int,- -  - 
Mërgim Berisha,"AM (LC), ST (C)",27,GER,"6'1""",174 lbs,,TSG Hoffenheim,£11M - £17.5M,6.78,13,0,-,3.31,53%,1.75,11.23,0.06,18.77,85%,1.20,5,26,14%,0.94,83%,0,0.97,14,55,7.02,3.38,48%,0,0.84,85,7.4mi,4,0,25,36 (5),"2,771",102,2,0,67.59,54,216,4,226.9mi,26,104,30,37,679,578,35,29,30/6/2026,"£41,000 p/w",Right,12,1-3,15-19,10-13,11-14,14-17,14-17,1-4,1-3,10-13,12-15,13-16,8-12,12-16,13-16,10-13,3-6,14,14,15-18,14-17,1-4,13,13,2-5,5-9,10-14,1-4,7-10,11-15,12-15,2-5,14,12,11-14,6-9,2-6,1-3,1-3,12-16,14,5-9,12-16,13-17,1-2,9-13,14-18,0.00,0.13,0.11,6.72,1.82,22.44,6.89,1.14,0.62,0.16,4,-,-,13%,0.42,-,-,13,-,-,-,-,-,0.36,-,11.23,Bundesliga,Physical,Nomadic striker,Scouting Required,3,0.16,0.45,0.84,0.13,2,3.64,0.00,15%,0.68,0.10,22.05,0.00,0.65,0.36,-,,- -  - 
Tomáš Suslov,M/AM (RLC),22,SVK,"5'9""",143 lbs,,Hellas Verona,£15M - £19M,6.77,2,0,-,1.54,21%,0.33,5.33,0.11,27.01,86%,1.25,2,17,11%,1.43,80%,2,1.62,29,32,5.66,1.18,21%,0,1.80,27,7.9mi,6,0,5,35,"2,449",42,3,0,69.97,9,154,2,216.0mi,49,32,44,34,856,735,49,39,30/6/2026,"£16,250 p/w",Left,14,2-5,13-17,13-17,12-16,9-12,10-13,1-4,1-2,10-13,10-13,11-14,11-15,9-13,13-16,14-18,2-5,9,12,13-16,9-12,1-2,8,8,1-4,9-13,13,5-8,6-9,11-15,11-15,3-6,13,13,11-15,5-8,1-5,1-2,2-5,10-14,11,8-11,14-17,14,1-3,14-17,10-14,0.04,0.40,0.13,11.54,8.67,19.48,11.10,2.46,1.91,0.10,11,-,-,5%,1.25,-,-,34,-,-,-,-,-,0.20,-,5.33,Serie A TIM,Creative,Attacking midfielder,Scouting Required,2,0.07,1.07,0.62,0.07,3,4.48,0.07,12%,0.62,0.07,31.46,0.00,0.77,0.20,-,Int,- -  - 
Elvis Rexhbecaj,"DM, M (C)",27,KOS,"6'0""",171 lbs,,FC Augsburg,£500K - £5M,6.81,0,0,-,0.38,15%,0.06,1.19,0.06,48.57,90%,0.81,13,33,13%,2.46,83%,2,1.76,20,58,2.75,1.13,41%,0,0.52,32,8.7mi,7,0,2,37 (1),"3,111",13,2,0,81.87,2,95,3,300.8mi,18,39,61,28,"1,869","1,679",103,85,30/6/2028,"£29,500 p/w",Left,10-14,1-4,14-18,10-13,11-14,12-15,15-18,2-6,1-3,9-12,15-18,12-15,8-12,12-16,12-15,9-12,1-4,7-10,12,9,10-13,1-5,8-12,11-14,2-5,10-14,10,3-6,13-16,16-20,11-14,2-5,10-14,12,8-11,12-15,2-6,2-5,1-2,15-19,12,13,14-18,11-15,1,12,16,0.14,0.43,0.09,14.44,12.44,6.28,9.66,2.89,4.40,0.14,15,-,-,-,0.81,-,-,28,-,-,-,-,-,0.03,-,1.19,Bundesliga,Leader,Tireless midfielder,Scouting Required,0,0.38,0.58,0.95,0.09,0,1.62,0.06,9%,0.43,0.06,54.07,0.52,0.17,0.03,-,Int,- -  - 
Nathan Patterson,"D (RL), WB (R)",23,SCO,"6'0""",163 lbs,,Everton,£35M - £42M,6.69,0,0,-,0.37,40%,0.15,1.42,-,47.86,86%,0.59,2,26,15%,2.27,74%,3,2.64,11,20,4.91,3.37,69%,0,1.61,11,8.2mi,5,0,0,7 (13),"1,228",5,0,0,61.40,2,67,5,112.5mi,22,46,36,8,757,653,42,31,30/6/2028,"£52,000 p/w",Right,15,1-2,9-12,13-16,11-14,10-14,10-14,1-4,1-2,9-13,13-17,11-15,11-14,7-10,15,12-15,2-6,9-13,12,6-10,4-8,1,8,12,3-6,1-4,10-13,7-11,11,11-14,13-16,1-4,13-16,12,5-8,12,2-5,1-4,1-4,15-18,12,13,11-14,10-13,1-3,12-15,14-17,0.07,1.39,0.28,14.58,10.11,15.90,8.94,1.76,7.92,0.09,19,-,-,-,0.59,-,-,8,-,-,-,-,-,0.10,-,1.42,Premier League,Physical,Fullback,Scouting Required,0,0.15,0.81,1.91,0.37,0,1.54,0.22,19%,1.39,0.22,55.48,0.59,0.00,0.10,-,Int,- -  - 
Aleksandar Sedlar,"D (RC), WB (R)",33,SRB,"5'11""",174 lbs,,Alavés,£275K,6.65,0,0,-,0.38,20%,0.08,0.86,-,42.87,86%,0.61,0,21,9%,1.98,84%,4,1.90,17,11,6.17,3.43,56%,0,0.23,8,7.5mi,3,0,1,11 (12),"1,182",5,0,0,51.39,1,81,2,98.2mi,3,45,25,8,657,563,31,26,30/6/2026,"£3,800 p/w",Right,10-13,1,13-16,6-10,9-13,9-13,13-17,1-4,1-5,11-15,12-15,8-11,11-14,12-15,10-14,6-10,1-3,9-13,10-14,3-6,9-13,2-5,12,8-11,1-4,12-15,10-13,6-10,10-13,11-14,9-13,1-4,7-10,10-13,5-9,13-17,1-4,1-5,1-2,11-14,9-13,13,11-14,11-14,1-3,7-10,14-17,0.46,0.53,0.17,11.19,9.59,10.58,5.86,1.90,4.04,0.05,7,-,-,-,0.61,-,-,8,-,-,-,-,-,0.07,-,0.86,LaLiga EA Sports,Intelligent,Experienced center back,Scouting Required,0,-,1.29,1.60,0.15,0,2.74,0.30,10%,1.60,0.15,50.03,0.91,0.00,0.07,-,Wnt,- -  - 
Dennis Geiger,"DM, M (C)",26,GER,"5'8""",147 lbs,,TSG Hoffenheim,£5.2M - £6.6M,6.86,0,0,-,0.30,50%,0.15,0.55,0.20,47.71,88%,1.64,5,120,14%,2.19,77%,3,1.39,20,26,2.19,0.60,27%,0,0.50,6,8.0mi,3,0,1,20 (14),"1,811",6,4,0,53.26,3,44,22,161.6mi,10,12,28,33,"1,085",960,57,44,30/6/2026,"£33,000 p/w",Right,8-11,1-4,14-17,14-17,12-15,12-16,14-18,1-4,1-2,12-16,11-15,14-18,9-12,12-15,13-17,11-14,2-6,6-10,15,12,12-16,1-2,5-8,5-9,3-6,9-12,11,3-7,11-15,7-10,9-12,1-5,9-12,15,10-13,11-15,1-4,1-4,1-4,13-16,10,13,14-17,14-17,1-3,14,16,0.00,0.40,0.09,12.97,11.13,12.67,10.78,2.83,3.68,0.17,8,-,-,-,1.64,-,-,33,-,-,-,-,-,0.03,-,0.55,Bundesliga,Leader,Defensive midfielder,Scouting Required,1,0.25,0.99,5.96,1.09,0,1.59,0.15,18%,0.35,0.05,53.92,0.00,0.15,0.03,-,Wnt,- -  - 
Hernâni,"DM, M (C)",31,BRA,"6'2""",169 lbs,,Parma,£250K - £2.5M,6.85,1,0,-,0.43,14%,0.06,0.29,0.19,44.54,90%,2.66,5,130,-,1.24,67%,1,1.73,18,27,3.96,1.98,50%,0,0.62,13,7.7mi,3,0,0,16 (10),"1,453",7,3,0,55.88,1,64,16,124.1mi,10,32,28,43,799,719,30,20,30/6/2025,"£8,500 p/w",Right,7-10,2-5,8-11,10-13,11-14,11-15,7-11,2-5,1-3,11-15,10-14,13-17,8-11,11-14,8-12,11-14,1-4,8-12,15,10,12-16,1-2,9-12,12-16,1-4,8-11,13,5-9,8-12,12-15,14-17,2-6,10-13,14,15-18,8-12,1-4,1-4,1-4,14,10,10,13,14-17,1-3,15,14,0.12,0.62,0.04,11.58,10.10,6.50,9.66,2.35,4.09,0.16,10,-,-,14%,1.73,-,-,28,-,-,-,-,-,0.02,-,0.29,Serie A TIM,Technical,Defensive midfielder,Scouting Required,1,0.31,1.11,8.05,0.99,1,1.98,0.06,12%,0.25,0.00,49.49,0.12,0.19,0.02,-,Inj,- -  - 
Kiliann Sildillia,"D (RC), WB (R)",23,FRA,"6'1""",167 lbs,,SC Freiburg,£27M - £33M,6.90,0,0,-,0.28,33%,0.09,1.03,0.09,52.72,92%,0.55,4,32,21%,2.52,82%,5,2.34,29,55,6.85,4.58,67%,0,0.74,19,7.7mi,5,0,4,32 (2),"2,928",9,3,0,86.12,3,223,7,251.8mi,24,149,76,18,"1,858","1,715",100,82,30/6/2028,"£31,000 p/w",Right,10-13,1-3,13-16,12-15,13-16,11-15,14-18,2-5,1-4,9-13,12-16,2-6,9-12,13-16,13,12-15,2-6,4-8,12,9-13,2-6,1-3,14,14,1-4,6-9,5-8,13-17,13,11-14,11-14,2-6,11-14,9-12,6-9,13,1-4,1-3,1-2,13-16,14,13,14-17,11-14,1-3,10-13,15-18,0.65,0.55,0.11,13.46,13.80,11.37,7.22,2.27,6.21,0.07,18,-,-,-,0.55,-,-,18,-,-,-,-,-,0.03,-,1.03,Bundesliga,Leader,Center back,Scouting Required,0,0.12,0.89,0.98,0.22,0,2.27,0.15,22%,0.98,0.22,57.11,0.83,0.09,0.03,-,Wnt,- -  - 
Rodrigo Muniz,ST (C),24,BRA,"6'1""",176 lbs,Balanced,Fulham,£19M - £28M,6.69,10,1,100%,3.38,48%,1.62,12.37,0.10,17.84,87%,0.64,4,15,26%,0.83,81%,0,1.34,13,41,8.35,3.57,43%,0,1.31,76,7.2mi,5,0,18,39 (1),"2,825",106,3,1,70.62,51,262,4,227.0mi,41,112,42,20,645,560,32,26,30/6/2028,"£27,500 p/w",Right,14,3,11,14,14,12,14,1,3,14,11,9,10,13,13,13,1,15,14,15,7,3,14,14,2,9,12,10,8,12,15,1,14,13,12,7,3,2,2,12,12,7,11,13,1,13,13,0.03,0.13,0.12,5.77,1.88,20.13,6.85,1.08,0.64,0.08,4,-,-,9%,0.64,-,-,20,-,-,-,-,-,0.39,-,12.37,Premier League,Intelligent,Striker,Level-headed,0,0.13,0.41,0.48,0.13,3,4.78,0.00,27%,0.48,0.13,20.55,0.00,0.86,0.39,-,,- -  - 
Álvaro Valles,GK,27,ESP,"6'3""",171 lbs,,Las Palmas,£475K - £4.7M,6.60,0,0,-,-,-,-,0.00,-,20.58,71%,-,0,-,-,0.00,0%,0,-,-,3,-,-,-,0,-,14,3.6mi,3,0,0,38,"3,363",0,0,0,88.50,-,-,-,134.8mi,0,-,0,0,"1,076",769,5,0,30/6/2028,"£4,300 p/w",Right,11-14,13-16,9-12,11-15,10-14,9-12,10-13,11,10-14,12-16,12-15,3-6,3-6,9-13,13-17,1-5,2-5,1-4,8-12,1-2,7-10,14,1-4,14-17,11-15,12-15,1-2,2-6,1,12-15,1-5,12-15,11-14,12-15,1-3,12-15,7-11,14-17,9-12,5-9,12-16,2-5,12-15,8-12,12-16,11-14,9-13,0.00,-,0.00,0.00,3.83,7.25,0.00,0.00,0.00,0.00,-,3.26,88%,-,0.00,27,0.09,0,74%,32,90,1.34,0.21,0.00,0%,0.00,LaLiga EA Sports,Shot Stopper,Goalkeeper,Scouting Required,-,-,5.54,-,-,-,-,0.00,-,-,-,28.80,-,-,0.00,3,,- -  - 
Davide Faraoni,D/WB/M (R),33,ITA,"5'11""",154 lbs,,Hellas Verona,£90K - £900K,6.86,0,0,-,0.20,25%,0.05,0.46,0.05,41.40,88%,0.78,3,47,17%,2.64,76%,4,2.25,21,25,6.22,4.75,76%,0,1.57,15,7.6mi,6,2,1,24,"1,839",4,1,0,76.62,1,127,8,155.0mi,32,97,46,16,958,846,71,54,30/6/2025,"£21,000 p/w",Right,13,4-7,11-15,10-14,13-17,9-12,12-15,1-5,1-4,11-14,13-16,9-12,10-14,11-15,14,9-13,2-5,7-10,12,8-11,4-7,1-3,13,11,1-5,10-14,7-11,9-12,13,10-14,14-18,1-3,12-15,10,6-10,14,1-5,1,4-7,9-13,10,12,14-17,10-14,1-4,12-15,14-18,0.39,0.64,0.12,17.67,10.67,14.44,8.66,2.79,5.43,0.05,13,-,-,-,0.78,-,-,16,-,-,-,-,-,0.02,-,0.46,Serie A TIM,Leader,Attacking full back,Scouting Required,0,0.15,1.03,2.30,0.39,0,1.47,0.20,17%,2.30,0.39,46.88,1.52,0.05,0.02,-,,- -  - 
Taiwo Awoniyi,ST (C),27,NGA,"6'0""",163 lbs,,Nottingham Forest,£22M - £27M,6.74,9,1,100%,2.43,41%,0.99,7.95,0.06,18.36,85%,0.48,6,12,8%,1.35,80%,0,0.96,12,36,6.73,2.79,42%,0,1.38,84,7.4mi,0,0,35,40,"2,995",81,2,1,74.88,33,224,1,247.2mi,46,93,32,16,721,611,56,45,30/6/2026,"£45,000 p/w",Right,16,2-6,13-17,12-15,10-13,16-19,13-16,1-4,1-4,8-11,8-12,4-8,8-12,8-11,12-15,12-15,1-2,16,14,10-14,8-11,3-7,14,11,1-2,4-8,11,4-7,1-5,12-16,12-15,1-4,15,11,9-12,5-8,1-4,1-4,1-4,11-14,16,2-6,9-13,14,1-4,9-13,11-14,0.03,0.15,0.10,6.52,1.14,21.91,7.09,1.89,0.54,0.06,5,-,-,11%,0.48,-,-,16,-,-,-,-,-,0.24,-,7.95,Premier League,Physical,Striker,Scouting Required,0,0.18,0.36,0.36,0.03,1,3.94,0.00,8%,0.36,0.03,21.67,0.00,0.84,0.24,-,,- -  - 
Flynn Downes,"DM, M (C)",26,ENG,"6'0""",171 lbs,,Southampton,£14M - £22M,6.73,0,0,-,0.48,11%,0.05,2.22,0.08,48.09,90%,0.93,9,19,15%,2.05,76%,7,1.63,39,53,3.35,1.78,53%,0,0.33,29,7.9mi,8,2,1,42,"3,599",19,3,0,85.69,2,134,3,315.9mi,13,71,65,37,"2,147","1,923",108,82,30/6/2027,"£30,000 p/w",Right Only,12-15,1-4,15-18,10-14,12-16,13-17,12-16,2-5,1-5,13-17,11-14,7-10,6-9,14-17,13-17,10-14,1-2,7-11,14,8,7-11,1-3,6-9,8-11,1-4,9-12,7,6-10,10-13,13-16,7-11,1-4,11-14,13,5-9,14-18,1-4,3-7,1-3,15,13,15,14,13-16,1-3,13,15,0.40,0.33,0.12,11.43,12.53,5.90,10.08,2.70,4.95,0.13,13,-,-,-,0.93,-,-,37,-,-,-,-,-,0.06,-,2.22,Premier League,Physical,Defensive midfielder,Scouting Required,0,0.23,0.98,0.48,0.08,0,1.58,0.18,16%,0.48,0.08,53.69,0.40,0.18,0.06,-,Wnt,- -  - 
Anthony Caci,"D (RLC), WB (RL)",27,FRA,"6'0""",167 lbs,,FSV Mainz,£4.2M - £5.4M,6.79,0,0,-,0.19,0%,0.00,0.70,0.11,34.60,86%,1.20,5,166,15%,3.12,82%,2,2.70,26,40,4.28,2.70,63%,1,1.95,31,7.9mi,4,0,3,30,"2,398",5,3,0,79.93,0,114,26,211.0mi,52,72,72,32,"1,067",922,101,83,30/6/2028,"£29,000 p/w",Right,10-14,1-3,10-14,10-13,11-14,11-14,12-15,1-5,1,9-12,12-15,12-15,13-17,11-15,13,9-12,3-6,6-9,12,12-15,10-13,1-3,12,12,1-3,6-10,7-11,12-15,13,11-15,9-12,2-5,10-14,10-14,5-8,13,1-5,1-4,1-5,13-17,13,14,12-16,11-15,1-4,9-13,12-16,0.19,0.68,0.14,15.05,12.95,15.31,12.80,3.23,3.90,0.10,18,-,-,-,1.20,-,-,32,-,-,-,-,-,0.03,-,0.70,Bundesliga,Technical,Fullback,Scouting Required,0,0.19,0.98,6.23,0.98,0,1.58,0.08,16%,5.40,0.83,40.05,0.41,0.04,0.03,-,,- -  - 
Antonio Blanco,"DM, M (C)",24,ESP,"5'9""",138 lbs,,Alavés,£10.5M - £13.5M,6.80,1,0,-,0.56,40%,0.22,2.10,0.07,41.59,87%,1.16,4,22,22%,2.01,86%,0,1.60,10,20,4.03,1.83,45%,0,1.01,23,7.7mi,1,0,1,34,"2,413",15,2,0,70.97,6,108,5,206.0mi,27,49,43,31,"1,276","1,115",63,54,30/6/2026,"£7,500 p/w",Right,13-16,1,9-12,10-14,11-15,11-15,11-15,2-5,1-4,11-15,11-14,7-10,9-12,13-16,15-19,7-11,1-4,8-12,13,8-11,10-14,1-4,10-13,7-10,1-3,15-18,11-14,9-13,10-13,9-12,12-16,2-5,9-12,12-15,2-6,14-18,1-4,1-5,1-3,15-18,11-15,13,12-15,13-16,1-5,9-12,14-17,0.00,0.34,0.14,11.45,11.90,13.39,10.89,3.02,2.87,0.06,9,-,-,7%,0.93,-,-,25,-,-,-,-,-,0.08,-,2.10,LaLiga EA Sports,Leader,Midfielder,Scouting Required,1,0.15,0.37,0.82,0.19,1,2.20,0.00,23%,0.82,0.19,47.59,0.07,0.15,0.08,-,,- -  - 
Kenny Tete,D/WB (R),29,NED,"5'11""",156 lbs,,Fulham,£5.8M - £7M,6.75,0,0,-,0.16,50%,0.08,0.52,0.16,57.09,89%,0.86,2,13,-,2.59,89%,2,2.12,12,20,4.95,3.46,70%,0,1.34,16,7.3mi,4,1,0,11 (7),"1,146",2,2,0,63.67,1,63,0,93.6mi,17,44,27,11,814,727,37,33,30/6/2025,"£35,000 p/w",Right,15,1-2,8-11,11-14,14-17,12-16,12-16,1-3,1-4,9-13,10-14,6-10,10-13,12-15,14,10-13,1-4,5-9,12,8-12,5-9,1-3,11,12,2-5,5-8,9-12,9-13,15,10-13,11-14,1-4,12-15,13,7-10,14,2-5,1-3,1-4,13-16,14,15,13-16,11-14,1-3,8-11,15-18,0.31,0.63,0.26,12.64,13.43,13.74,8.09,2.12,6.99,0.10,8,-,-,-,0.86,-,-,11,-,-,-,-,-,0.04,-,0.52,Premier League,Technical,Fullback,Scouting Required,0,0.16,0.94,1.02,0.00,0,1.49,0.16,0%,1.02,0.00,63.93,0.24,0.00,0.04,-,Wnt,- -  - 
Diego Rico,D/WB (L),32,ESP,"5'11""",165 lbs,,Getafe,£170K - £8.2M,6.86,1,0,-,0.12,25%,0.03,0.34,0.03,43.94,88%,0.99,8,115,13%,3.26,81%,3,2.30,29,38,4.66,3.29,71%,0,1.49,23,7.7mi,6,0,2,35,"2,898",4,1,0,82.80,1,150,19,249.2mi,48,106,74,32,"1,614","1,415",129,105,30/6/2025,"£12,250 p/w",Left,11-15,2-5,10-14,11-15,14-18,8-11,9-12,1-3,1-2,10-13,12-15,12-15,11-15,10-14,14-17,10-14,1-3,4-7,10-13,12-15,9-12,1-2,12,12-15,1-5,7-11,11-15,10-13,9-12,13-17,11-15,1-3,13-16,9-13,7-11,8-11,1-5,1-3,3-6,14-18,12-15,11,14-17,10-14,1-3,10-13,14-18,0.28,0.62,0.09,16.58,13.20,15.50,8.70,3.07,6.09,0.09,20,-,-,25%,0.78,-,-,25,-,-,-,-,-,0.01,-,0.34,LaLiga EA Sports,Physical,Attacking full back,Scouting Required,0,0.25,0.90,3.57,0.59,0,1.37,0.09,17%,2.14,0.28,50.12,0.37,0.03,0.01,-,,- -  - 
